Files	barcode	Annotation Type	compartment	well_id	z_plane	channel	source image
results/PB000140/segmentation/cell_segmented_N18_12.npy	PB000140	Segmentation masks	cell	N18	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_13.npy	PB000140	Segmentation masks	cell	N18	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_14.npy	PB000140	Segmentation masks	cell	N18	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_15.npy	PB000140	Segmentation masks	cell	N18	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_2.npy	PB000140	Segmentation masks	cell	N18	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_3.npy	PB000140	Segmentation masks	cell	N18	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_4.npy	PB000140	Segmentation masks	cell	N18	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_5.npy	PB000140	Segmentation masks	cell	N18	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_6.npy	PB000140	Segmentation masks	cell	N18	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_7.npy	PB000140	Segmentation masks	cell	N18	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_8.npy	PB000140	Segmentation masks	cell	N18	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N18_9.npy	PB000140	Segmentation masks	cell	N18	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N18-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_0.npy	PB000140	Segmentation masks	cell	N19	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_1.npy	PB000140	Segmentation masks	cell	N19	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_10.npy	PB000140	Segmentation masks	cell	N19	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_11.npy	PB000140	Segmentation masks	cell	N19	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_12.npy	PB000140	Segmentation masks	cell	N19	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_13.npy	PB000140	Segmentation masks	cell	N19	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_14.npy	PB000140	Segmentation masks	cell	N19	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_15.npy	PB000140	Segmentation masks	cell	N19	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_2.npy	PB000140	Segmentation masks	cell	N19	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_3.npy	PB000140	Segmentation masks	cell	N19	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_4.npy	PB000140	Segmentation masks	cell	N19	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_5.npy	PB000140	Segmentation masks	cell	N19	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_6.npy	PB000140	Segmentation masks	cell	N19	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_7.npy	PB000140	Segmentation masks	cell	N19	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_8.npy	PB000140	Segmentation masks	cell	N19	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N19_9.npy	PB000140	Segmentation masks	cell	N19	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N19-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_0.npy	PB000140	Segmentation masks	cell	N20	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_1.npy	PB000140	Segmentation masks	cell	N20	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_10.npy	PB000140	Segmentation masks	cell	N20	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_11.npy	PB000140	Segmentation masks	cell	N20	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_12.npy	PB000140	Segmentation masks	cell	N20	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_13.npy	PB000140	Segmentation masks	cell	N20	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_14.npy	PB000140	Segmentation masks	cell	N20	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_15.npy	PB000140	Segmentation masks	cell	N20	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_2.npy	PB000140	Segmentation masks	cell	N20	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_3.npy	PB000140	Segmentation masks	cell	N20	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_4.npy	PB000140	Segmentation masks	cell	N20	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_5.npy	PB000140	Segmentation masks	cell	N20	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_6.npy	PB000140	Segmentation masks	cell	N20	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_7.npy	PB000140	Segmentation masks	cell	N20	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_8.npy	PB000140	Segmentation masks	cell	N20	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N20_9.npy	PB000140	Segmentation masks	cell	N20	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N20-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_0.npy	PB000140	Segmentation masks	cell	N21	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_1.npy	PB000140	Segmentation masks	cell	N21	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_10.npy	PB000140	Segmentation masks	cell	N21	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_11.npy	PB000140	Segmentation masks	cell	N21	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_12.npy	PB000140	Segmentation masks	cell	N21	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_13.npy	PB000140	Segmentation masks	cell	N21	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_14.npy	PB000140	Segmentation masks	cell	N21	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_15.npy	PB000140	Segmentation masks	cell	N21	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_2.npy	PB000140	Segmentation masks	cell	N21	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_3.npy	PB000140	Segmentation masks	cell	N21	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_4.npy	PB000140	Segmentation masks	cell	N21	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_5.npy	PB000140	Segmentation masks	cell	N21	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_6.npy	PB000140	Segmentation masks	cell	N21	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_7.npy	PB000140	Segmentation masks	cell	N21	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_8.npy	PB000140	Segmentation masks	cell	N21	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N21_9.npy	PB000140	Segmentation masks	cell	N21	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N21-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_0.npy	PB000140	Segmentation masks	cell	N22	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_1.npy	PB000140	Segmentation masks	cell	N22	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_10.npy	PB000140	Segmentation masks	cell	N22	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_11.npy	PB000140	Segmentation masks	cell	N22	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_12.npy	PB000140	Segmentation masks	cell	N22	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_13.npy	PB000140	Segmentation masks	cell	N22	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_14.npy	PB000140	Segmentation masks	cell	N22	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_15.npy	PB000140	Segmentation masks	cell	N22	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_2.npy	PB000140	Segmentation masks	cell	N22	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_3.npy	PB000140	Segmentation masks	cell	N22	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_4.npy	PB000140	Segmentation masks	cell	N22	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_5.npy	PB000140	Segmentation masks	cell	N22	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_6.npy	PB000140	Segmentation masks	cell	N22	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_7.npy	PB000140	Segmentation masks	cell	N22	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_8.npy	PB000140	Segmentation masks	cell	N22	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N22_9.npy	PB000140	Segmentation masks	cell	N22	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N22-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_0.npy	PB000140	Segmentation masks	cell	N23	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_1.npy	PB000140	Segmentation masks	cell	N23	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_10.npy	PB000140	Segmentation masks	cell	N23	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_11.npy	PB000140	Segmentation masks	cell	N23	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_12.npy	PB000140	Segmentation masks	cell	N23	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_13.npy	PB000140	Segmentation masks	cell	N23	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_14.npy	PB000140	Segmentation masks	cell	N23	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_15.npy	PB000140	Segmentation masks	cell	N23	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_2.npy	PB000140	Segmentation masks	cell	N23	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_3.npy	PB000140	Segmentation masks	cell	N23	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_4.npy	PB000140	Segmentation masks	cell	N23	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_5.npy	PB000140	Segmentation masks	cell	N23	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_6.npy	PB000140	Segmentation masks	cell	N23	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_7.npy	PB000140	Segmentation masks	cell	N23	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_8.npy	PB000140	Segmentation masks	cell	N23	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_N23_9.npy	PB000140	Segmentation masks	cell	N23	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-N23-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_0.npy	PB000140	Segmentation masks	cell	O02	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_1.npy	PB000140	Segmentation masks	cell	O02	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_10.npy	PB000140	Segmentation masks	cell	O02	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_11.npy	PB000140	Segmentation masks	cell	O02	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_12.npy	PB000140	Segmentation masks	cell	O02	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_13.npy	PB000140	Segmentation masks	cell	O02	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_14.npy	PB000140	Segmentation masks	cell	O02	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_15.npy	PB000140	Segmentation masks	cell	O02	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_2.npy	PB000140	Segmentation masks	cell	O02	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_3.npy	PB000140	Segmentation masks	cell	O02	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_4.npy	PB000140	Segmentation masks	cell	O02	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_5.npy	PB000140	Segmentation masks	cell	O02	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_6.npy	PB000140	Segmentation masks	cell	O02	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_7.npy	PB000140	Segmentation masks	cell	O02	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_8.npy	PB000140	Segmentation masks	cell	O02	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O02_9.npy	PB000140	Segmentation masks	cell	O02	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O02-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_0.npy	PB000140	Segmentation masks	cell	O03	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z0-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_1.npy	PB000140	Segmentation masks	cell	O03	1	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z1-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_10.npy	PB000140	Segmentation masks	cell	O03	10	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z10-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_11.npy	PB000140	Segmentation masks	cell	O03	11	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z11-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_12.npy	PB000140	Segmentation masks	cell	O03	12	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z12-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_13.npy	PB000140	Segmentation masks	cell	O03	13	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z13-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_14.npy	PB000140	Segmentation masks	cell	O03	14	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z14-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_15.npy	PB000140	Segmentation masks	cell	O03	15	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z15-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_2.npy	PB000140	Segmentation masks	cell	O03	2	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z2-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_3.npy	PB000140	Segmentation masks	cell	O03	3	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z3-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_4.npy	PB000140	Segmentation masks	cell	O03	4	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z4-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_5.npy	PB000140	Segmentation masks	cell	O03	5	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z5-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_6.npy	PB000140	Segmentation masks	cell	O03	6	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z6-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_7.npy	PB000140	Segmentation masks	cell	O03	7	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z7-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_8.npy	PB000140	Segmentation masks	cell	O03	8	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z8-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O03_9.npy	PB000140	Segmentation masks	cell	O03	9	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O03-z9-PHAandWGA.ome.tiff
results/PB000140/segmentation/cell_segmented_O04_0.npy	PB000140	Segmentation masks	cell	O04	0	PHAandWGA	spher-colo52/PB000140_spher-colo52_HCT116-HT29_L2/Well-O04-z0-PHAandWGA.ome.tiff
