EnsemblID,gene_name,logFC,PValue,FDR,F,gene_biotype,GroupA_NormCPM,GroupB_NormCPM,GroupA_stdv,GroupB_stdv,log10FDR,alias,mygene_name,summary
ENSG00000163794,UCN,0.74738,0.0104338,0.717089,9.40286,protein_coding,2.20489,4.26458,1.07654,0.48772,0.144427,,,
ENSG00000171100,MTM1,-0.620863,0.0105019,0.717089,9.34938,protein_coding,4.34212,2.85392,0.458158,0.533452,0.144427,,,
ENSG00000264895,ENSG00000264895,-1.59177,0.0105043,0.717089,9.44101,lncRNA,4.09922,1.15028,2.52984,0.611083,0.144427,,,
ENSG00000170425,ADORA2B,0.621721,0.0105055,0.717089,9.4138,protein_coding,23.0249,36.7098,7.02066,5.43386,0.144427,,,
ENSG00000162419,GMEB1,-0.454728,0.0105998,0.717089,9.31078,protein_coding,20.9433,15.3575,1.61122,2.4562,0.144427,,,
ENSG00000135913,USP37,-0.507294,0.0106248,0.717089,9.35211,protein_coding,28.6949,20.0987,6.27581,0.676196,0.144427,,,
ENSG00000118260,CREB1,-0.705047,0.010744,0.717089,9.33734,protein_coding,40.5802,23.9482,16.9979,1.43153,0.144427,,,
ENSG00000103404,USP31,-0.488062,0.0107637,0.717089,9.26003,protein_coding,10.5882,7.38292,1.23777,1.01769,0.144427,,,
ENSG00000170390,DCLK2,-0.727539,0.0107661,0.717089,9.27711,protein_coding,2.44536,1.46076,0.368348,0.162684,0.144427,,,
ENSG00000187961,KLHL17,0.447103,0.0107721,0.717089,9.25795,protein_coding,7.75596,10.7215,0.67933,1.13998,0.144427,,,
ENSG00000296610,ENSG00000296610,1.14749,0.0108428,0.717089,9.17524,lncRNA,0.734678,1.95652,0.557301,0.378071,0.144427,,,
ENSG00000066739,ATG2B,0.773953,0.0108749,0.717089,9.25115,protein_coding,2.34234,3.70422,0.990257,0.398718,0.144427,,,
ENSG00000143630,HCN3,0.763273,0.0109425,0.717089,9.24801,protein_coding,2.57561,4.25159,0.368599,1.29107,0.144427,,,
ENSG00000130540,SULT4A1,0.692736,0.0109552,0.717089,9.20793,protein_coding,2.0766,3.28735,0.2689,0.687441,0.144427,,,
ENSG00000065534,MYLK,-0.882331,0.011037,0.717089,9.2567,protein_coding,4.32509,2.12635,1.27369,0.763846,0.144427,,,
ENSG00000129116,PALLD,-0.878364,0.0112241,0.717089,9.18935,protein_coding,149.432,79.9325,84.5064,6.3052,0.144427,,,
ENSG00000234176,HSPA8P1,-1.08947,0.0113763,0.717089,9.17064,processed_pseudogene,2.36039,1.13412,0.7187,0.493928,0.144427,,,
ENSG00000140044,JDP2,-0.654166,0.0113771,0.717089,9.08702,protein_coding,4.76054,3.02691,0.6147,0.683703,0.144427,,,
ENSG00000137193,PIM1,-0.526523,0.011392,0.717089,9.12605,protein_coding,24.37,16.3025,7.01369,0.744094,0.144427,,,
ENSG00000124313,IQSEC2,-0.547827,0.0114617,0.717089,9.05167,protein_coding,8.08529,5.315,1.48821,0.844545,0.144427,,,
ENSG00000168890,TMEM150A,0.504761,0.0114775,0.717089,9.07975,protein_coding,12.6175,18.6309,3.1147,1.43852,0.144427,,,
ENSG00000179476,C14orf28,0.945051,0.0115648,0.717089,9.10026,protein_coding,2.04731,4.53283,1.10994,1.365,0.144427,,,
ENSG00000163781,TOPBP1,-0.442906,0.0116912,0.717089,8.9963,protein_coding,34.1479,24.8607,5.95255,1.97736,0.144427,,,
ENSG00000137710,RDX,-0.549231,0.0117158,0.717089,9.04554,protein_coding,169.094,114.778,47.1165,10.6977,0.144427,,,
ENSG00000177595,PIDD1,0.474456,0.0119564,0.717089,8.92272,protein_coding,13.4365,18.2808,1.86709,2.71722,0.144427,,,
ENSG00000125434,SLC25A35,0.623988,0.0120747,0.717089,8.88913,protein_coding,2.32557,3.71991,0.52613,0.275698,0.144427,,,
ENSG00000136861,CDK5RAP2,-0.524701,0.0121201,0.717089,8.93279,protein_coding,29.0603,19.7622,7.05649,1.89195,0.144427,,,
ENSG00000305301,ENSG00000305301,0.778428,0.0121896,0.717089,8.84615,lncRNA,1.90138,2.93479,0.776911,0.47304,0.144427,,,
ENSG00000136378,ADAMTS7,0.725563,0.0121926,0.717089,8.91561,protein_coding,5.4226,10.0375,2.63793,0.998993,0.144427,,,
ENSG00000175893,ZDHHC21,-0.529652,0.0122868,0.717089,8.83375,protein_coding,10.2424,6.83086,2.10052,0.707905,0.144427,,,
ENSG00000168209,DDIT4,0.405756,0.0122979,0.717089,8.81818,protein_coding,59.1101,79.1226,9.75847,2.47786,0.144427,,,
ENSG00000162069,BICDL2,0.43819,0.0123027,0.717089,8.81804,protein_coding,8.61367,11.7638,0.80526,1.36172,0.144427,,,
ENSG00000163235,TGFA,0.386837,0.0123943,0.717089,8.79282,protein_coding,27.6513,36.2049,2.60061,3.3721,0.144427,,,
ENSG00000184260,H2AC20,-0.92181,0.0127269,0.717089,8.77819,protein_coding,4.77214,2.41401,0.599304,1.19904,0.144427,,,
ENSG00000213432,RPL17P34,-1.11114,0.0127345,0.717089,8.77812,processed_pseudogene,4.80337,1.99316,2.07477,0.611164,0.144427,,,
ENSG00000171365,CLCN5,-1.02116,0.0127441,0.717089,8.77187,protein_coding,6.38081,2.64679,3.51012,0.834706,0.144427,,,
ENSG00000111371,SLC38A1,-0.398316,0.0127708,0.717089,8.69532,protein_coding,170.299,128.716,25.9112,10.2469,0.144427,,,
ENSG00000179862,CITED4,0.540317,0.0129519,0.717089,8.65858,protein_coding,3.49857,5.0319,0.12594,0.783614,0.144427,,,
ENSG00000285901,ENSG00000285901,0.55116,0.0130712,0.717089,8.64525,protein_coding,6.2762,9.76311,1.63692,1.36699,0.144427,,,
ENSG00000146085,MMUT,-0.396474,0.0130997,0.717089,8.6137,protein_coding,12.5006,9.42606,0.666363,0.848541,0.144427,,,
ENSG00000133789,SWAP70,-0.347063,0.0131477,0.717089,8.60134,protein_coding,34.3361,26.9867,0.937504,2.1236,0.144427,,,
ENSG00000186918,ZNF395,-0.563963,0.0132493,0.717089,8.63956,protein_coding,43.4891,28.5743,14.6538,0.837194,0.144427,,,
ENSG00000162496,DHRS3,0.38422,0.0133344,0.717089,8.5559,protein_coding,29.6043,38.5923,2.07583,4.43538,0.144427,,,
ENSG00000095951,HIVEP1,-0.668548,0.0133419,0.717089,8.61356,protein_coding,7.39986,4.45491,1.91679,0.807209,0.144427,,,
ENSG00000232024,LSM12P1,-0.611537,0.0133469,0.717089,8.56485,processed_pseudogene,3.16283,2.06691,0.216582,0.316098,0.144427,,,
ENSG00000126870,DYNC2I1,-0.520765,0.0135606,0.717089,8.54234,protein_coding,14.9448,10.1213,3.54192,1.10615,0.144427,,,
ENSG00000175318,GRAMD2A,0.5735,0.0136196,0.717089,8.49773,protein_coding,2.84967,4.5709,0.772522,0.348322,0.144427,,,
ENSG00000148835,TAF5,-0.353315,0.0136987,0.717089,8.46965,protein_coding,16.684,13.0487,0.806542,0.483704,0.144427,,,
ENSG00000159314,ARHGAP27,0.448567,0.0137569,0.717089,8.46455,protein_coding,12.6893,17.9734,2.66582,1.28615,0.144427,,,
ENSG00000180914,OXTR,-1.11534,0.0139672,0.717089,8.4913,protein_coding,3.19394,1.15676,2.27307,0.26969,0.144427,,,
ENSG00000197191,CYSRT1,0.81231,0.0140098,0.717089,8.46872,protein_coding,2.84308,4.2204,1.3341,1.02694,0.144427,,,
ENSG00000183780,SLC35F3,0.603415,0.0140226,0.717089,8.41973,protein_coding,3.91828,6.50367,1.3559,0.474107,0.144427,,,
ENSG00000169991,IFFO2,0.439023,0.0140489,0.717089,8.3903,protein_coding,7.09135,9.67066,0.753865,0.910268,0.144427,,,
ENSG00000175745,NR2F1,-0.518051,0.0140501,0.717089,8.44908,protein_coding,76.551,52.6503,22.3228,3.15555,0.144427,,,
ENSG00000165943,MOAP1,0.56939,0.0140804,0.717089,8.43322,protein_coding,7.1727,11.5028,2.51401,0.774221,0.144427,,,
ENSG00000162769,FLVCR1,-0.427474,0.0141075,0.717089,8.38433,protein_coding,30.9095,22.7458,4.38672,2.66076,0.144427,,,
ENSG00000118900,UBN1,-0.603597,0.0141139,0.717089,8.43455,protein_coding,43.0863,27.4846,15.0582,3.50225,0.144427,,,
ENSG00000120690,ELF1,-0.484731,0.0141583,0.717089,8.40516,protein_coding,32.1405,22.8325,5.33651,3.64569,0.144427,,,
ENSG00000196372,ASB13,0.529261,0.0141691,0.717089,8.37005,protein_coding,5.57548,8.1835,0.881095,1.2758,0.144427,,,
ENSG00000120278,PLEKHG1,0.58902,0.0142481,0.717089,8.35253,protein_coding,2.21523,3.29028,0.226017,0.387976,0.144427,,,
ENSG00000234750,RPS2P53,-1.06393,0.0142488,0.717089,8.40591,processed_pseudogene,8.3533,3.7269,4.10312,0.730659,0.144427,,,
ENSG00000141867,BRD4,-0.730458,0.0142547,0.717089,8.40249,protein_coding,114.55,68.1675,45.8121,9.75551,0.144427,,,
ENSG00000155034,FBXL18,-0.405577,0.0142762,0.717089,8.33779,protein_coding,24.3093,18.2134,3.60098,1.14363,0.144427,,,
ENSG00000118257,NRP2,-0.881251,0.0143696,0.717089,8.38752,protein_coding,3.9607,1.9426,1.25204,0.629514,0.144427,,,
ENSG00000167470,MIDN,-0.608404,0.0144003,0.717089,8.36981,protein_coding,332.956,217.539,112.504,12.3544,0.144427,,,
ENSG00000234975,FTH1P2,-0.507837,0.0144274,0.717089,8.31555,processed_pseudogene,10.0678,6.90022,2.04078,0.163682,0.144427,,,
ENSG00000091436,MAP3K20,-0.431436,0.0149184,0.717089,8.2196,protein_coding,94.6513,69.6267,17.9552,6.90349,0.144427,,,
ENSG00000168743,NPNT,-0.639302,0.014971,0.717089,8.19489,protein_coding,3.72687,2.55508,1.09397,0.301976,0.144427,,,
ENSG00000105427,CNFN,0.411066,0.0149878,0.717089,8.18425,protein_coding,12.58,17.0376,1.27042,2.11843,0.144427,,,
ENSG00000116717,GADD45A,0.571743,0.015031,0.717089,8.2328,protein_coding,33.6961,51.6085,11.0133,2.19245,0.144427,,,
ENSG00000305337,ENSG00000305337,-0.96713,0.0150707,0.717089,8.23558,lncRNA,3.44315,1.8103,1.83159,0.530624,0.144427,,,
ENSG00000130813,SHFL,0.458217,0.0151376,0.717089,8.15346,protein_coding,8.79259,12.205,1.65409,0.517051,0.144427,,,
ENSG00000141505,ASGR1,0.96341,0.0153298,0.717089,8.08568,protein_coding,0.847305,2.06857,0.603691,0.135877,0.144427,,,
ENSG00000219507,FTH1P8,-0.923218,0.0153939,0.717089,8.17234,processed_pseudogene,3.37295,1.51082,1.58471,0.253087,0.144427,,,
ENSG00000156876,SASS6,-0.388133,0.0154143,0.717089,8.09585,protein_coding,25.5521,19.2762,3.63629,0.510276,0.144427,,,
ENSG00000116560,SFPQ,-0.376164,0.0155361,0.717089,8.07105,protein_coding,447.496,344.735,68.3485,10.9741,0.144427,,,
ENSG00000117394,SLC2A1,0.600248,0.0156203,0.717089,8.11074,protein_coding,66.2872,102.367,21.399,3.99049,0.144427,,,
ENSG00000213750,ENSG00000213750,-0.917247,0.0156448,0.717089,8.11007,processed_pseudogene,5.6858,2.81326,1.70166,1.25279,0.144427,,,
ENSG00000185950,IRS2,-0.458108,0.0156783,0.717089,8.04327,protein_coding,11.461,8.29864,1.8503,0.704385,0.144427,,,
ENSG00000108465,CDK5RAP3,0.387104,0.0157605,0.717089,8.02649,protein_coding,21.7933,28.0261,3.05999,2.18919,0.144427,,,
ENSG00000196072,BLOC1S2,0.564229,0.0158275,0.717089,8.06915,protein_coding,55.1725,82.5976,17.0058,5.60927,0.144427,,,
ENSG00000203965,EFCAB7,-0.780958,0.0158901,0.717089,8.016,protein_coding,2.27961,1.38713,0.573308,0.362209,0.144427,,,
ENSG00000168298,H1-4,-1.13899,0.016025,0.717089,8.03273,protein_coding,8.22269,3.11701,5.92334,0.74161,0.144427,,,
ENSG00000153071,DAB2,-0.52409,0.0161331,0.717089,7.97211,protein_coding,9.53259,6.7503,1.53966,1.4566,0.144427,,,
ENSG00000241157,RPL32P32,-0.711306,0.0161877,0.717089,7.96308,processed_pseudogene,3.41377,2.0201,0.97561,0.266844,0.144427,,,
ENSG00000029363,BCLAF1,-0.429774,0.0162137,0.717089,7.97104,protein_coding,142.069,104.967,27.5367,8.51926,0.144427,,,
ENSG00000222020,HDAC4-AS1,0.785094,0.0162917,0.717089,7.88134,lncRNA,1.08988,1.88322,0.294811,0.254037,0.144427,,,
ENSG00000186007,LEMD1,0.774257,0.0163549,0.717089,7.94036,protein_coding,1.95488,3.32467,0.529759,0.825595,0.144427,,,
ENSG00000041802,LSG1,-0.423799,0.0164345,0.717089,7.90908,protein_coding,45.0997,33.0595,9.3926,1.99085,0.144427,,,
ENSG00000279753,ENSG00000279753,-1.3544,0.0164651,0.717089,7.95832,TEC,3.6815,1.40647,1.80507,0.801407,0.144427,,,
ENSG00000009413,REV3L,-0.485808,0.016524,0.717089,7.91488,protein_coding,18.2331,12.8381,3.26405,2.06991,0.144427,,,
ENSG00000235194,PPP1R3E,0.841928,0.0165563,0.717089,7.8591,protein_coding,1.35072,2.27592,0.389219,0.58878,0.144427,,,
ENSG00000135929,CYP27A1,-1.08408,0.0165888,0.717089,7.93838,protein_coding,3.32793,1.33979,1.68299,0.29391,0.144427,,,
ENSG00000130545,CRB3,0.626188,0.016619,0.717089,7.91738,protein_coding,7.41431,11.4239,2.36062,1.45993,0.144427,,,
ENSG00000067082,KLF6,-0.633362,0.0166757,0.717089,7.90534,protein_coding,172.31,110.002,66.4192,12.0154,0.144427,,,
ENSG00000198554,WDHD1,-0.357725,0.0167263,0.717089,7.84197,protein_coding,41.4176,31.9676,4.88127,2.15348,0.144427,,,
ENSG00000269378,ITGB1P1,-1.35067,0.0167457,0.717089,7.89662,processed_pseudogene,7.40702,2.27681,6.73564,0.707614,0.144427,,,
ENSG00000011600,TYROBP,-1.10911,0.0168004,0.717089,7.88316,protein_coding,11.3643,4.87006,5.79583,1.40111,0.144427,,,
ENSG00000165626,BEND7,-0.673896,0.0168565,0.717089,7.87396,protein_coding,7.26119,4.22951,2.38212,0.68366,0.144427,,,
ENSG00000196950,SLC39A10,-0.376587,0.01698,0.717089,7.79562,protein_coding,41.8197,32.0688,3.13437,4.33089,0.144427,,,
ENSG00000296530,ENSG00000296530,0.403168,0.0171305,0.717089,7.77624,lncRNA,36.9275,49.5024,6.08432,4.51032,0.144427,,,
ENSG00000162433,AK4,0.325945,0.0172526,0.717089,7.74674,protein_coding,31.9537,40.3514,2.70313,0.974631,0.144427,,,
ENSG00000148737,TCF7L2,-0.461107,0.017273,0.717089,7.79586,protein_coding,297.33,215.775,68.5578,19.8029,0.144427,,,
ENSG00000291068,ENSG00000291068,0.604182,0.0173432,0.717089,7.76457,lncRNA,3.92678,6.36323,1.22889,1.16692,0.144427,,,
ENSG00000242590,ENSG00000242590,0.481311,0.017382,0.717089,7.72545,lncRNA,6.95042,9.34422,1.62286,0.728079,0.144427,,,
ENSG00000197147,LRRC8B,-0.520369,0.0173925,0.717089,7.77477,protein_coding,21.2865,14.2015,6.03071,2.00064,0.144427,,,
ENSG00000155324,GRAMD2B,0.536772,0.0174192,0.717089,7.75242,protein_coding,6.19536,9.72278,2.14798,0.517821,0.144427,,,
ENSG00000244405,ETV5,-0.417621,0.0174268,0.717089,7.735,protein_coding,98.5773,73.2078,19.4932,5.15828,0.144427,,,
ENSG00000115641,FHL2,0.61851,0.0174497,0.717089,7.76441,protein_coding,30.9613,49.238,11.346,3.61455,0.144427,,,
ENSG00000069275,NUCKS1,-0.631929,0.0174677,0.717089,7.76114,protein_coding,721.78,464.545,298.572,30.7216,0.144427,,,
ENSG00000171634,BPTF,-0.687532,0.0174761,0.717089,7.75967,protein_coding,237.014,146.103,94.5857,25.3961,0.144427,,,
ENSG00000127720,METTL25,-0.703726,0.017517,0.717089,7.73396,protein_coding,4.37748,2.48906,1.44269,0.117811,0.144427,,,
ENSG00000140092,FBLN5,1.09501,0.0175372,0.717089,7.69538,protein_coding,0.988659,2.23387,0.425784,1.08273,0.144427,,,
ENSG00000162607,USP1,-0.329467,0.0175374,0.717089,7.69657,protein_coding,73.4961,58.4582,4.73782,4.47349,0.144427,,,
ENSG00000044090,CUL7,0.399737,0.0178793,0.717089,7.63801,protein_coding,14.5369,19.3771,2.06837,1.94517,0.144427,,,
ENSG00000294255,ENSG00000294255,-1.01622,0.0180989,0.717089,7.65172,lncRNA,102.229,49.0664,70.366,6.52785,0.144427,,,
ENSG00000167755,KLK6,0.562043,0.0182415,0.717089,7.62774,protein_coding,26.5697,40.7163,8.73866,3.14447,0.144427,,,
ENSG00000197321,SVIL,-0.604989,0.0182589,0.717089,7.62521,protein_coding,14.0404,9.12101,3.77578,1.27928,0.144427,,,
ENSG00000137947,GTF2B,0.504268,0.0182932,0.717089,7.619,protein_coding,35.6331,51.842,9.64792,4.70716,0.144427,,,
ENSG00000214050,FBXO16,-0.499956,0.0184203,0.717089,7.59786,protein_coding,29.966,20.457,9.23937,1.04378,0.144427,,,
ENSG00000152229,PSTPIP2,0.435583,0.0186008,0.717089,7.53855,protein_coding,22.2142,30.9964,5.2652,0.296586,0.144427,,,
ENSG00000163714,U2SURP,-0.428795,0.018602,0.717089,7.55166,protein_coding,168.446,124.634,34.8732,8.75213,0.144427,,,
ENSG00000124831,LRRFIP1,-0.583477,0.0186475,0.717089,7.56024,protein_coding,148.886,98.2702,55.299,5.27358,0.144427,,,
ENSG00000163472,TMEM79,-0.71643,0.0187084,0.717089,7.5137,protein_coding,2.32575,1.33173,0.462784,0.305092,0.144427,,,
ENSG00000106346,USP42,-0.39823,0.018761,0.717089,7.49205,protein_coding,21.2831,16.1507,3.58542,0.994819,0.144427,,,
ENSG00000170385,SLC30A1,0.370272,0.0187681,0.717089,7.49091,protein_coding,18.8103,23.9978,1.56312,2.81903,0.144427,,,
ENSG00000291300,PRSS30P,0.677976,0.0188206,0.717089,7.50903,lncRNA,2.59734,4.11007,0.748165,0.698068,0.144427,,,
ENSG00000048828,FAM120A,-0.330392,0.0188244,0.717089,7.48165,protein_coding,213.097,169.232,22.7245,8.54221,0.144427,,,
ENSG00000137310,TCF19,-0.409205,0.018827,0.717089,7.48164,protein_coding,14.936,11.0775,1.29205,1.71546,0.144427,,,
ENSG00000120798,NR2C1,0.346403,0.0189147,0.717089,7.46771,protein_coding,11.6433,15.0563,1.01293,0.602673,0.144427,,,
ENSG00000175445,LPL,-0.776975,0.0189281,0.717089,7.51758,protein_coding,6.46632,3.46722,2.44798,0.559606,0.144427,,,
ENSG00000136824,SMC2,-0.406335,0.0189828,0.717089,7.46731,protein_coding,44.8305,33.5673,6.81688,4.22499,0.144427,,,
ENSG00000196155,PLEKHG4,0.463104,0.0190082,0.717089,7.47093,protein_coding,10.3492,14.9594,2.67512,1.16677,0.144427,,,
ENSG00000065328,MCM10,-0.885102,0.0191487,0.717089,7.47945,protein_coding,86.0003,45.0865,55.9926,1.47168,0.144427,,,
ENSG00000137038,DMAC1,0.401244,0.0192145,0.717089,7.42859,protein_coding,31.4864,41.8633,4.23868,5.52129,0.144427,,,
ENSG00000289901,ENSG00000289901,0.565271,0.0192654,0.717089,7.46098,lncRNA,296.432,440.624,90.0329,32.0206,0.144427,,,
ENSG00000167371,PRRT2,-0.786088,0.0193314,0.717089,7.41578,protein_coding,2.19892,1.27877,0.573395,0.258891,0.144427,,,
ENSG00000114439,BBX,-0.677059,0.019348,0.717089,7.44802,protein_coding,149.527,92.3982,62.9033,13.4471,0.144427,,,
ENSG00000159231,CBR3,-0.857856,0.019399,0.717089,7.43687,protein_coding,2.77298,1.37496,0.835964,0.418505,0.144427,,,
ENSG00000299666,ENSG00000299666,-1.30602,0.019469,0.717089,7.45086,lncRNA,1.99813,0.68286,0.778239,0.583642,0.144427,,,
ENSG00000294531,ENSG00000294531,0.419475,0.0194712,0.717089,7.38465,lncRNA,4.34616,5.82499,0.25517,0.130428,0.144427,,,
ENSG00000225138,SLC9A3-AS1,0.672378,0.019508,0.717089,7.42369,lncRNA,9.18115,15.9434,4.29508,1.59635,0.144427,,,
ENSG00000099953,MMP11,0.414709,0.0195227,0.717089,7.37709,protein_coding,13.5132,18.6204,2.5914,1.71738,0.144427,,,
ENSG00000169814,BTD,0.449052,0.0196371,0.717089,7.35921,protein_coding,4.15295,5.95903,0.769948,0.248123,0.144427,,,
ENSG00000129810,SGO1,-0.445917,0.0196409,0.717089,7.38514,protein_coding,26.7967,19.1806,5.91907,2.22045,0.144427,,,
ENSG00000068615,REEP1,-0.453889,0.0197664,0.717089,7.33633,protein_coding,8.24553,5.89591,1.47984,0.3247,0.144427,,,
ENSG00000162004,CCDC78,1.27709,0.019817,0.717089,7.2594,protein_coding,0.861862,1.76827,0.736419,0.372314,0.144427,,,
ENSG00000128342,LIF,0.402707,0.0199399,0.717089,7.30943,protein_coding,13.8115,18.8084,2.4772,1.72537,0.144427,,,
ENSG00000081026,MAGI3,-0.571731,0.0199467,0.717089,7.35667,protein_coding,10.543,6.76957,2.90202,1.26601,0.144427,,,
ENSG00000101745,ANKRD12,-0.656963,0.0200026,0.717089,7.34753,protein_coding,42.5396,26.0573,17.3059,4.19115,0.144427,,,
ENSG00000293109,ANKRD36BP1,0.72144,0.0200556,0.717089,7.28983,lncRNA,1.88829,2.72929,0.752867,0.527815,0.144427,,,
ENSG00000090905,TNRC6A,-0.566802,0.0201326,0.717089,7.32794,protein_coding,87.8877,58.446,28.5966,8.70146,0.144427,,,
ENSG00000137628,DDX60,-0.590075,0.0202551,0.717089,7.27619,protein_coding,5.52657,3.44329,1.43062,0.298884,0.144427,,,
ENSG00000231023,LINC00326,0.739486,0.0202667,0.717089,7.30773,lncRNA,2.02152,3.88089,0.994358,0.870237,0.144427,,,
ENSG00000177732,SOX12,-0.43521,0.0202837,0.717089,7.29038,protein_coding,71.7899,52.386,17.0553,3.52306,0.144427,,,
ENSG00000117724,CENPF,-0.573955,0.0203368,0.717089,7.29758,protein_coding,165.794,110.763,49.8722,16.1448,0.144427,,,
ENSG00000234337,ENSG00000234337,-1.71769,0.020377,0.717089,7.30704,processed_pseudogene,5.09797,1.14179,4.95929,0.345546,0.144427,,,
ENSG00000196743,GM2A,-0.436091,0.0203985,0.717089,7.27355,protein_coding,39.9239,29.5958,9.33593,1.42696,0.144427,,,
ENSG00000070669,ASNS,-0.428818,0.0204137,0.717089,7.25873,protein_coding,27.8696,20.9323,3.72858,3.78276,0.144427,,,
ENSG00000239719,ENSG00000239719,0.894528,0.0205568,0.717089,7.15019,processed_pseudogene,0.71986,1.62848,0.431727,0.158645,0.144427,,,
ENSG00000099381,SETD1A,-0.368896,0.0205738,0.717089,7.21615,protein_coding,39.9288,30.6089,5.7461,2.07843,0.144427,,,
ENSG00000206527,HACD2,-0.398743,0.0206388,0.717089,7.21698,protein_coding,52.3289,39.0878,10.7983,1.35581,0.144427,,,
ENSG00000148090,AUH,0.476183,0.0206502,0.717089,7.21931,protein_coding,7.93233,11.3562,1.41027,2.10984,0.144427,,,
ENSG00000099889,ARVCF,0.404495,0.0207311,0.717089,7.19405,protein_coding,10.8948,14.2693,1.10398,1.88668,0.144427,,,
ENSG00000069812,HES2,0.546497,0.0208494,0.717089,7.19119,protein_coding,4.01704,6.30999,1.11458,1.03451,0.144427,,,
ENSG00000230409,TCEA1P2,-0.941219,0.0208681,0.717089,7.22115,processed_pseudogene,11.9656,5.58476,7.40949,1.51095,0.144427,,,
ENSG00000118412,CASP8AP2,-0.469998,0.020875,0.717089,7.21946,protein_coding,31.5489,22.2985,7.7224,2.45272,0.144427,,,
